PubmedID,Title,Publication Date,Non-academic Author(s),Company Affiliation(s),Corresponding Author Email
40304691,"Safety and immunogenicity of PHH-1V booster against SARS-CoV-2 variants, including omicron subvariants: Results from a phase IIb open-label extension study.",2025,Raúl Pérez-Caballero,"Irsicaixa, Badalona, Spain.",
40304691,"Safety and immunogenicity of PHH-1V booster against SARS-CoV-2 variants, including omicron subvariants: Results from a phase IIb open-label extension study.",2025,Montserrat Plana,"CIBER Enfermedades Infecciosas (CIBERINFEC), Instituto de Salud Carlos III, Madrid, Spain.",
40304691,"Safety and immunogenicity of PHH-1V booster against SARS-CoV-2 variants, including omicron subvariants: Results from a phase IIb open-label extension study.",2025,Júlia G Prado,"CIBER Enfermedades Infecciosas (CIBERINFEC), Instituto de Salud Carlos III, Madrid, Spain.",
40304691,"Safety and immunogenicity of PHH-1V booster against SARS-CoV-2 variants, including omicron subvariants: Results from a phase IIb open-label extension study.",2025,Álex Soriano,"CIBER Enfermedades Infecciosas (CIBERINFEC), Instituto de Salud Carlos III, Madrid, Spain.",
40301395,Early effectiveness of the BNT162b2 KP.2 vaccine against COVID-19 in the US Veterans Affairs Healthcare System.,2025,Haley J Appaneal,"Infectious Diseases Research Program, Providence Veterans Affairs Healthcare System, Providence, RI, US.",
40301395,Early effectiveness of the BNT162b2 KP.2 vaccine against COVID-19 in the US Veterans Affairs Healthcare System.,2025,Vrishali V Lopes,"Infectious Diseases Research Program, Providence Veterans Affairs Healthcare System, Providence, RI, US.",
40301395,Early effectiveness of the BNT162b2 KP.2 vaccine against COVID-19 in the US Veterans Affairs Healthcare System.,2025,Laura Puzniak,"Pfizer Inc., New York, NY, US.",
40301395,Early effectiveness of the BNT162b2 KP.2 vaccine against COVID-19 in the US Veterans Affairs Healthcare System.,2025,Evan J Zasowski,"Pfizer Inc., New York, NY, US.",
40301395,Early effectiveness of the BNT162b2 KP.2 vaccine against COVID-19 in the US Veterans Affairs Healthcare System.,2025,Luis Jodar,"Pfizer Inc., New York, NY, US.",
40301395,Early effectiveness of the BNT162b2 KP.2 vaccine against COVID-19 in the US Veterans Affairs Healthcare System.,2025,John M McLaughlin,"Pfizer Inc., New York, NY, US.",
40301395,Early effectiveness of the BNT162b2 KP.2 vaccine against COVID-19 in the US Veterans Affairs Healthcare System.,2025,Aisling R Caffrey,"Infectious Diseases Research Program, Providence Veterans Affairs Healthcare System, Providence, RI, US. Aisling_Caffrey@uri.edu.",Aisling_Caffrey@uri.edu
40300604,Macrophages direct location-dependent recall of B cell memory to vaccination.,2025,Mitchell Starr,"St. Vincent's Centre for Applied Medical Research, Sydney, NSW, Australia.",
40281454,Long-term immune response after SARS-CoV2 vaccination in solid organ transplant recipients.,2025,Dino Gibertoni,"Epidemiology and Statistics, IRCCS Azienda Ospedaliero-Universitaria di Bologna, Bologna, Italy.",
40281454,Long-term immune response after SARS-CoV2 vaccination in solid organ transplant recipients.,2025,Maria Cristina Morelli,"Internal Medicine Unit for the Treatment of Severe Organ Failure, IRCCS Azienda Ospedaliero-Universitaria di Bologna, Bologna, Italy.",
40281454,Long-term immune response after SARS-CoV2 vaccination in solid organ transplant recipients.,2025,Elena Salvaterra,"Division of Interventional Pulmonology Unit, IRCCS Azienda Ospedaliero-Universitaria di Bologna, Bologna, Italy.",
40281454,Long-term immune response after SARS-CoV2 vaccination in solid organ transplant recipients.,2025,Luciano Potena,"Heart Failure and Transplant Unit, IRCCS Azienda Ospedaliero-Universitaria di Bologna, Bologna, Italy.",
40268657,mRNA vaccines: miRNA-based controlled biodistribution and directed adjuvantation.,2025,Valerie Duval,"Combined Therapeutics Incorporated, Boston, MA 02135, USA.",
40268657,mRNA vaccines: miRNA-based controlled biodistribution and directed adjuvantation.,2025,Romain Micol,"Combined Therapeutics Incorporated, Boston, MA 02135, USA.",
40240603,Re-adenylation by TENT5A enhances efficacy of SARS-CoV-2 mRNA vaccines.,2025,Paweł Turowski,"ExploRNA Therapeutics, Warsaw, Poland.",
40222985,Genome-wide association study of common side effects following COVID-19 booster vaccination in a cohort of corporate employees in Japan.,2025,Taihei Yamaguchi,"Life Science Business Office, Corporate Technology Planning Division, Toshiba Corporation, Tokyo, Japan.",
40222985,Genome-wide association study of common side effects following COVID-19 booster vaccination in a cohort of corporate employees in Japan.,2025,Maiko Yagi,"Life Science Business Office, Corporate Technology Planning Division, Toshiba Corporation, Tokyo, Japan.",
40222985,Genome-wide association study of common side effects following COVID-19 booster vaccination in a cohort of corporate employees in Japan.,2025,Masashi Ebisawa,"Life Science Business Office, Corporate Technology Planning Division, Toshiba Corporation, Tokyo, Japan.",
40222985,Genome-wide association study of common side effects following COVID-19 booster vaccination in a cohort of corporate employees in Japan.,2025,Wataru Sugiura,"Center for Clinical Sciences, National Center for Global Health and Medicine, Tokyo, Japan.",
40213554,Longitudinal cellular and humoral immune responses following COVID-19 BNT162b2-mRNA-based booster vaccination of craft and manual workers in Qatar.,2025,Ahmed Zaqout,"Communicable Disease Center, Hamad Medical Corporation (HMC), Doha, Qatar.",
40213554,Longitudinal cellular and humoral immune responses following COVID-19 BNT162b2-mRNA-based booster vaccination of craft and manual workers in Qatar.,2025,Abdullah Aldushain,"Communicable Disease Center, Hamad Medical Corporation (HMC), Doha, Qatar.",
40213554,Longitudinal cellular and humoral immune responses following COVID-19 BNT162b2-mRNA-based booster vaccination of craft and manual workers in Qatar.,2025,Mohammed Abukhattab,"Communicable Disease Center, Hamad Medical Corporation (HMC), Doha, Qatar.",
40213554,Longitudinal cellular and humoral immune responses following COVID-19 BNT162b2-mRNA-based booster vaccination of craft and manual workers in Qatar.,2025,Muna A Almaslamani,"Communicable Disease Center, Hamad Medical Corporation (HMC), Doha, Qatar.",
40213554,Longitudinal cellular and humoral immune responses following COVID-19 BNT162b2-mRNA-based booster vaccination of craft and manual workers in Qatar.,2025,Ali S Omrani,"Communicable Disease Center, Hamad Medical Corporation (HMC), Doha, Qatar.",
40189198,Efficacy and limitations of SARS-CoV-2 vaccines - A systematic review.,2025,Muhammad Azeem,"Dipartimento di Medicina di Precisione in Area Medica, Chirurgica e Critica (Me.Pre.C.C.), Università degli Studi di Palermo, Via Liborio Giuffre, 590127 Palermo, Italy.",
40189198,Efficacy and limitations of SARS-CoV-2 vaccines - A systematic review.,2025,Patrizia Cancemi,"Dipartimento di Scienze e Tecnologie Biologiche Chimiche e Farmaceutiche, Università degli Studi di Palermo, Via Archirafi 32, 90123 Palermo, Italy.",
40189198,Efficacy and limitations of SARS-CoV-2 vaccines - A systematic review.,2025,Farwa Mukhtar,"Dipartimento di Medicina e Scienze della Salute ""V. Tiberio"", Università degli Studi del Molise, Campobasso, Italy.",
40189198,Efficacy and limitations of SARS-CoV-2 vaccines - A systematic review.,2025,Sefora Marino,"Dipartimento di Scienze e Tecnologie Biologiche Chimiche e Farmaceutiche, Università degli Studi di Palermo, Via Archirafi 32, 90123 Palermo, Italy.",
40189198,Efficacy and limitations of SARS-CoV-2 vaccines - A systematic review.,2025,Emanuela Peri,"Dipartimento di Scienze e Tecnologie Biologiche Chimiche e Farmaceutiche, Università degli Studi di Palermo, Via Archirafi 32, 90123 Palermo, Italy.",
40189198,Efficacy and limitations of SARS-CoV-2 vaccines - A systematic review.,2025,Giulia Di Prima,"Dipartimento di Scienze e Tecnologie Biologiche Chimiche e Farmaceutiche, Università degli Studi di Palermo, Via Archirafi 32, 90123 Palermo, Italy.",
40189198,Efficacy and limitations of SARS-CoV-2 vaccines - A systematic review.,2025,Viviana De Caro,"Dipartimento di Scienze e Tecnologie Biologiche Chimiche e Farmaceutiche, Università degli Studi di Palermo, Via Archirafi 32, 90123 Palermo, Italy.",
40185297,"Neutralizing antibody responses after a two-dose regimen with BNT162b2, CoronaVac or ChAdOx1-S in Brazil: Differential neutralization of SARS-CoV-2 omicron variants.",2025,Bianca da Silva Almeida,"Instituto Ciências Biomédicas da Universidade de São Paulo, ICB-USP, São Paulo 05508-000, Brazil.",
40185297,"Neutralizing antibody responses after a two-dose regimen with BNT162b2, CoronaVac or ChAdOx1-S in Brazil: Differential neutralization of SARS-CoV-2 omicron variants.",2025,Guilherme Antonio de Souza-Silva,"Instituto Ciências Biomédicas da Universidade de São Paulo, ICB-USP, São Paulo 05508-000, Brazil.",
40185297,"Neutralizing antibody responses after a two-dose regimen with BNT162b2, CoronaVac or ChAdOx1-S in Brazil: Differential neutralization of SARS-CoV-2 omicron variants.",2025,Rodolfo Ferreira Marques,"Instituto Ciências Biomédicas da Universidade de São Paulo, ICB-USP, São Paulo 05508-000, Brazil.",
40185297,"Neutralizing antibody responses after a two-dose regimen with BNT162b2, CoronaVac or ChAdOx1-S in Brazil: Differential neutralization of SARS-CoV-2 omicron variants.",2025,Gustavo Henrique Corrêa Soares,"Instituto Ciências Biomédicas da Universidade de São Paulo, ICB-USP, São Paulo 05508-000, Brazil.",
40185297,"Neutralizing antibody responses after a two-dose regimen with BNT162b2, CoronaVac or ChAdOx1-S in Brazil: Differential neutralization of SARS-CoV-2 omicron variants.",2025,Robert Andreata-Santos,"Instituto Ciências Biomédicas da Universidade de São Paulo, ICB-USP, São Paulo 05508-000, Brazil.",
40185297,"Neutralizing antibody responses after a two-dose regimen with BNT162b2, CoronaVac or ChAdOx1-S in Brazil: Differential neutralization of SARS-CoV-2 omicron variants.",2025,Mariângela de Oliveira Silva,"Instituto Ciências Biomédicas da Universidade de São Paulo, ICB-USP, São Paulo 05508-000, Brazil.",
40185297,"Neutralizing antibody responses after a two-dose regimen with BNT162b2, CoronaVac or ChAdOx1-S in Brazil: Differential neutralization of SARS-CoV-2 omicron variants.",2025,Marcio Yamamoto,"Instituto Ciências Biomédicas da Universidade de São Paulo, ICB-USP, São Paulo 05508-000, Brazil.",
40185297,"Neutralizing antibody responses after a two-dose regimen with BNT162b2, CoronaVac or ChAdOx1-S in Brazil: Differential neutralization of SARS-CoV-2 omicron variants.",2025,Luís Carlos de Souza Ferreira,"Instituto Ciências Biomédicas da Universidade de São Paulo, ICB-USP, São Paulo 05508-000, Brazil.",
40185297,"Neutralizing antibody responses after a two-dose regimen with BNT162b2, CoronaVac or ChAdOx1-S in Brazil: Differential neutralization of SARS-CoV-2 omicron variants.",2025,Daniela Santoro Rosa,"Departamento de Microbiologia, Imunologia e Parasitologia, Universidade Federal de São Paulo, São Paulo 04023-062, Brazil; Instituto de Investigação em Imunologia-Instituto Nacional de Ciências e Tecnologia (iii-INCT), São Paulo 05403-000, Brazil.",
40185297,"Neutralizing antibody responses after a two-dose regimen with BNT162b2, CoronaVac or ChAdOx1-S in Brazil: Differential neutralization of SARS-CoV-2 omicron variants.",2025,Silvia Beatriz Boscardin,"Instituto Ciências Biomédicas da Universidade de São Paulo, ICB-USP, São Paulo 05508-000, Brazil; Instituto de Investigação em Imunologia-Instituto Nacional de Ciências e Tecnologia (iii-INCT), São Paulo 05403-000, Brazil. Electronic address: sbboscardin@usp.br.",sbboscardin@usp.br
40175001,"A 3-week pause versus continued Bruton tyrosine kinase inhibitor use during COVID-19 vaccination in individuals with chronic lymphocytic leukaemia (IMPROVE trial): a randomised, open-label, superiority trial.",2025,Lelia Duley,"CLL Support Association, London, UK.",
40170841,T and B cell responses in different immunization scenarios for COVID-19: a narrative review.,2025,Irini Zografaki,"mRNA & Antivirals Medical & Scientific Affairs International Developed Markets, Pfizer, Athens, Greece.",
40148999,Seven-month persistence of COVID-19 vaccine-induced lymphadenopathy: a case report.,2025,Hemi Dua,"Sunnybrook Health Sciences Centre, Toronto, Ontario, Canada.",
40136202,An institutional COVID-19 initiative: creation of a biobank and serological data analysis in pre- and post-vaccination cohorts.,2025,Lorena O Fernandes-Siqueira,"Universidade Federal do Rio de Janeiro, Centro de Ciências da Saúde (CCS), Instituto de Bioquímica Médica Leopoldo de Meis, Avenida Carlos Chagas Filho, 373, Bloco K, Cidade Universitária, Ilha do Fundão, 21941-902 Rio de Janeiro, RJ, Brazil.",
40136202,An institutional COVID-19 initiative: creation of a biobank and serological data analysis in pre- and post-vaccination cohorts.,2025,Raphael R A Melo,"Universidade Federal do Rio de Janeiro, Centro de Ciências da Saúde (CCS), Instituto de Bioquímica Médica Leopoldo de Meis, Avenida Carlos Chagas Filho, 373, Bloco K, Cidade Universitária, Ilha do Fundão, 21941-902 Rio de Janeiro, RJ, Brazil.",
40136202,An institutional COVID-19 initiative: creation of a biobank and serological data analysis in pre- and post-vaccination cohorts.,2025,Luciana S Wermelinger,"Universidade Federal do Rio de Janeiro, Centro de Ciências da Saúde (CCS), Faculdade de Farmácia, Avenida Carlos Chagas Filho, 373, Bloco A, Cidade Universitária, Ilha do Fundão, 21941-170 Rio de Janeiro, RJ, Brazil.",
40136202,An institutional COVID-19 initiative: creation of a biobank and serological data analysis in pre- and post-vaccination cohorts.,2025,Fabio C L Almeida,"Universidade Federal do Rio de Janeiro, Centro de Ciências da Saúde (CCS), Instituto de Bioquímica Médica Leopoldo de Meis, Avenida Carlos Chagas Filho, 373, Bloco K, Cidade Universitária, Ilha do Fundão, 21941-902 Rio de Janeiro, RJ, Brazil.",
40136202,An institutional COVID-19 initiative: creation of a biobank and serological data analysis in pre- and post-vaccination cohorts.,2025,Didier Salmon,"Universidade Federal do Rio de Janeiro, Centro de Ciências da Saúde (CCS), Instituto de Bioquímica Médica Leopoldo de Meis, Avenida Carlos Chagas Filho, 373, Bloco K, Cidade Universitária, Ilha do Fundão, 21941-902 Rio de Janeiro, RJ, Brazil.",
40136202,An institutional COVID-19 initiative: creation of a biobank and serological data analysis in pre- and post-vaccination cohorts.,2025,Gustavo C Ferreira,"Universidade Federal do Rio de Janeiro, Centro de Ciências da Saúde (CCS), Instituto de Bioquímica Médica Leopoldo de Meis, Avenida Carlos Chagas Filho, 373, Bloco K, Cidade Universitária, Ilha do Fundão, 21941-902 Rio de Janeiro, RJ, Brazil.",
40136202,An institutional COVID-19 initiative: creation of a biobank and serological data analysis in pre- and post-vaccination cohorts.,2025,Andrea T DA Poian,"Universidade Federal do Rio de Janeiro, Centro de Ciências da Saúde (CCS), Instituto de Bioquímica Médica Leopoldo de Meis, Avenida Carlos Chagas Filho, 373, Bloco K, Cidade Universitária, Ilha do Fundão, 21941-902 Rio de Janeiro, RJ, Brazil.",
40114918,Enhanced T-cell immunity and lower humoral responses following 5-dose SARS-CoV-2 vaccination in patients with inborn errors of immunity compared with healthy controls.,2025,Vitor Gabriel Lopes da Silva,"Departamento de Pediatria, Escola Paulista de Medicina, Universidade Federal de São Paulo, São Paulo, Brazil.",
40114918,Enhanced T-cell immunity and lower humoral responses following 5-dose SARS-CoV-2 vaccination in patients with inborn errors of immunity compared with healthy controls.,2025,Gabriela Justamante Händel Schmitz,"Departamento de Clínica Médica, Universidade de São Paulo, São Paulo, SP, Brazil.",
40114918,Enhanced T-cell immunity and lower humoral responses following 5-dose SARS-CoV-2 vaccination in patients with inborn errors of immunity compared with healthy controls.,2025,Júlia Barbate,"Departamento de Pediatria, Escola Paulista de Medicina, Universidade Federal de São Paulo, São Paulo, Brazil.",
40114918,Enhanced T-cell immunity and lower humoral responses following 5-dose SARS-CoV-2 vaccination in patients with inborn errors of immunity compared with healthy controls.,2025,Maria Izabel de Haro Azinar,"Departamento de Pediatria, Escola Paulista de Medicina, Universidade Federal de São Paulo, São Paulo, Brazil.",
40114918,Enhanced T-cell immunity and lower humoral responses following 5-dose SARS-CoV-2 vaccination in patients with inborn errors of immunity compared with healthy controls.,2025,Carolina Sanchez Aranda,"Departamento de Pediatria, Escola Paulista de Medicina, Universidade Federal de São Paulo, São Paulo, Brazil.",
40114918,Enhanced T-cell immunity and lower humoral responses following 5-dose SARS-CoV-2 vaccination in patients with inborn errors of immunity compared with healthy controls.,2025,Maria Isabel de Moraes-Pinto,"Departamento de Pediatria, Escola Paulista de Medicina, Universidade Federal de São Paulo, São Paulo, Brazil.",
40112019,"Effectiveness of the Pfizer-BioNTech (BNT162b2) vaccine against the omicron variant of SARS-CoV-2 among adults aged 50 and above: A case-control study in Lebanon, June 2022.",2025,Maryo Baakliny,"Université Paris-Est Créteil Val de Marne, Créteil, France.",
40112019,"Effectiveness of the Pfizer-BioNTech (BNT162b2) vaccine against the omicron variant of SARS-CoV-2 among adults aged 50 and above: A case-control study in Lebanon, June 2022.",2025,Nada Ghosn,"Epidemiological Surveillance Unit, Ministry of Public Health, Beirut, Lebanon.",
40112019,"Effectiveness of the Pfizer-BioNTech (BNT162b2) vaccine against the omicron variant of SARS-CoV-2 among adults aged 50 and above: A case-control study in Lebanon, June 2022.",2025,Patrick Maison,"Université Paris-Est Créteil Val de Marne, Créteil, France.",
40068393,Second booster doses of adenoviral- and mRNA-based COVID-19 vaccines increase protection against COVID-19 hospitalization: Final analysis from the REFORCO-Brazil real-world effectiveness study during Omicron.,2025,Wilhelmine Meeraus,"Medical Evidence, Vaccines & Immune Therapies, BioPharmaceuticals Medical, AstraZeneca, Cambridge, UK. Electronic address: wilhelmine.meeraus@astrazeneca.com.",wilhelmine.meeraus@astrazeneca.com
40068393,Second booster doses of adenoviral- and mRNA-based COVID-19 vaccines increase protection against COVID-19 hospitalization: Final analysis from the REFORCO-Brazil real-world effectiveness study during Omicron.,2025,Abigail Postema,"Formerly Medical Evidence, Vaccines & Immune Therapies, BioPharmaceuticals Medical, AstraZeneca, Cambridge, UK.",
40068393,Second booster doses of adenoviral- and mRNA-based COVID-19 vaccines increase protection against COVID-19 hospitalization: Final analysis from the REFORCO-Brazil real-world effectiveness study during Omicron.,2025,Christen M Gray,"Real World Data Science, BioPharmaceuticals Medical, AstraZeneca, Cambridge, UK.",
40068393,Second booster doses of adenoviral- and mRNA-based COVID-19 vaccines increase protection against COVID-19 hospitalization: Final analysis from the REFORCO-Brazil real-world effectiveness study during Omicron.,2025,Andrew Lee,"Medical and Payor Statistics, BioPharmaceuticals Medical, AstraZeneca, Cambridge, UK.",
40068393,Second booster doses of adenoviral- and mRNA-based COVID-19 vaccines increase protection against COVID-19 hospitalization: Final analysis from the REFORCO-Brazil real-world effectiveness study during Omicron.,2025,Andre Santa Maria,"Early Phase Clinical Development, Respiratory & Immunology, BioPharmaceuticals R&D, AstraZeneca, Gothenburg, Sweden.",
40068393,Second booster doses of adenoviral- and mRNA-based COVID-19 vaccines increase protection against COVID-19 hospitalization: Final analysis from the REFORCO-Brazil real-world effectiveness study during Omicron.,2025,Bárbara Emoingt Furtado,"Vaccines & Immune Therapies, BioPharmaceuticals Medical, AstraZeneca, Gaithersburg, Maryland, United States.",
40068393,Second booster doses of adenoviral- and mRNA-based COVID-19 vaccines increase protection against COVID-19 hospitalization: Final analysis from the REFORCO-Brazil real-world effectiveness study during Omicron.,2025,Eduardo Conde-Sousa,"Medical Evidence, Vaccines & Immune Therapies, BioPharmaceuticals Medical, AstraZeneca, Cambridge, UK.",
40068393,Second booster doses of adenoviral- and mRNA-based COVID-19 vaccines increase protection against COVID-19 hospitalization: Final analysis from the REFORCO-Brazil real-world effectiveness study during Omicron.,2025,Mario Ouwens,"Medical and Payor Statistics, BioPharmaceuticals Medical, AstraZeneca, Gothenburg, Sweden.",
40068393,Second booster doses of adenoviral- and mRNA-based COVID-19 vaccines increase protection against COVID-19 hospitalization: Final analysis from the REFORCO-Brazil real-world effectiveness study during Omicron.,2025,Douglas Andreas Valverde,"Techtrials Healthcare Data Science, São Paulo, Brazil.",
40068393,Second booster doses of adenoviral- and mRNA-based COVID-19 vaccines increase protection against COVID-19 hospitalization: Final analysis from the REFORCO-Brazil real-world effectiveness study during Omicron.,2025,Claudia Corte,"Formerly Evidence Generation, AstraZeneca, São Paulo, Brazil.",
40068393,Second booster doses of adenoviral- and mRNA-based COVID-19 vaccines increase protection against COVID-19 hospitalization: Final analysis from the REFORCO-Brazil real-world effectiveness study during Omicron.,2025,Sylvia Taylor,"Medical Evidence, Vaccines & Immune Therapies, BioPharmaceuticals Medical, AstraZeneca, Cambridge, UK.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Xuan Wang,"ICON plc, Stockholm, Sweden.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Ankit Pahwa,"ICON plc, Bengaluru, India.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Mary T Bausch-Jurken,"Moderna, Inc., Cambridge, MA, USA.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Anushri Chitkara,"ICON plc, Bengaluru, India.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Pawana Sharma,"ICON plc, London, UK.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Mia Malmenäs,"ICON plc, Stockholm, Sweden.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Sonam Vats,"ICON plc, Bengaluru, India.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Michael Gordon Whitfield,"ICON plc, London, UK.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Kira Zhi Hua Lai,"ICON plc, Toronto, ON, Canada.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Priyadarsini Dasari,"ICON plc, Blue Bell, PA, USA.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Ritu Gupta,"ICON plc, Bengaluru, India.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Maria Nassim,"ICON plc, Langen, Germany.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Nicolas Van de Velde,"Moderna, Inc., Cambridge, MA, USA.",
40063213,Comparative Effectiveness of mRNA-1273 and BNT162b2 COVID-19 Vaccines Among Adults with Underlying Medical Conditions: Systematic Literature Review and Pairwise Meta-Analysis Using GRADE.,2025,Ekkehard Beck,"Moderna, Inc., Cambridge, MA, USA. Ekkehard.beck@modernatx.com.",Ekkehard.beck@modernatx.com
40062079,Cardiac Complications Associated With COVID-19 Vaccination: A Systematic Review of Cohort Studies.,2025,Indraneel Banerjee,"Urology, Penn Highlands Healthcare, Pennsylvania, USA.",
40043710,Germline variants and mosaic chromosomal alterations affect COVID-19 vaccine immunogenicity.,2025,Shinichi Higashiue,"Tokushukai Group, Tokyo, Japan.",
40043710,Germline variants and mosaic chromosomal alterations affect COVID-19 vaccine immunogenicity.,2025,Shuzo Kobayashi,"Tokushukai Group, Tokyo, Japan.",
40034392,Immunological memory to COVID-19 vaccines in immunocompromised and immunocompetent children.,2025,Constanza Russo,"Instituto de Investigaciones Biomédicas en Retrovirus y SIDA (INBIRS), Facultad de Medicina, UBA-CONICET, Buenos Aires, Argentina.",
40034392,Immunological memory to COVID-19 vaccines in immunocompromised and immunocompetent children.,2025,Adrián Otero,"Instituto de Investigaciones Biomédicas en Retrovirus y SIDA (INBIRS), Facultad de Medicina, UBA-CONICET, Buenos Aires, Argentina.",
40034392,Immunological memory to COVID-19 vaccines in immunocompromised and immunocompetent children.,2025,Vanesa Seery,"Instituto de Investigaciones Biomédicas en Retrovirus y SIDA (INBIRS), Facultad de Medicina, UBA-CONICET, Buenos Aires, Argentina.",
40034392,Immunological memory to COVID-19 vaccines in immunocompromised and immunocompetent children.,2025,Norberto De Carli,"Servicio de Pediatria, Clínica del Niño de Quilmes, Buenos Aires, Argentina.",
40034392,Immunological memory to COVID-19 vaccines in immunocompromised and immunocompetent children.,2025,Luisa Aedo Portela,"Servicio de Pediatria, Clínica del Niño de Quilmes, Buenos Aires, Argentina.",
40034392,Immunological memory to COVID-19 vaccines in immunocompromised and immunocompetent children.,2025,Misael Salcedo Pereira,"Servicio de Pediatria, Clínica del Niño de Quilmes, Buenos Aires, Argentina.",
40034392,Immunological memory to COVID-19 vaccines in immunocompromised and immunocompetent children.,2025,Jorge Geffner,"Instituto de Investigaciones Biomédicas en Retrovirus y SIDA (INBIRS), Facultad de Medicina, UBA-CONICET, Buenos Aires, Argentina.",
40034392,Immunological memory to COVID-19 vaccines in immunocompromised and immunocompetent children.,2025,Lourdes Arruvito,"Instituto de Investigaciones Biomédicas en Retrovirus y SIDA (INBIRS), Facultad de Medicina, UBA-CONICET, Buenos Aires, Argentina.",
40033413,Post coronavirus-disease-vaccination immune reconstitution inflammatory syndrome in tuberculosis treatment: a case report.,2025,Alok Pant,", Shreveport, LA, 71103, USA.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Oyeniyi Diya,"Vaccine Research and Development, Pfizer Ltd, Marlow, UK. Electronic address: Oyeniyi.Diya@pfizer.com.",Oyeniyi.Diya@pfizer.com
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Juleen Gayed,"Vaccine Research and Development, Pfizer Ltd, Marlow, UK.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Federico Mensa,"BioNTech, Mainz, Germany.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Mark Cutler,"Vaccine Research and Development, Pfizer Inc, Pearl River, NY 10965, USA.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Todd Belanger,"Vaccine Research and Development, Pfizer Inc, Pearl River, NY 10965, USA.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,David Cooper,"Vaccine Research and Development, Pfizer Inc, Pearl River, NY 10965, USA.",
39999538,A phase 2/3 trial to investigate the safety and immunogenicity of monovalent Omicron JN.1-adapted BNT162b2 COVID-19 vaccine in adults ≥18 years old.,2025,Xia Xu,"Vaccine Research and Development, Pfizer Inc, Pearl River, NY 10965, USA.",
